#{"t_start": 1780600309.3689928, "env_id": "None"}
r,l,t,n_delivered,n_invalid,n_empty_grab,n_physics_attempts,sum_grasp_quality,sum_disturb_m,sum_disturb_raw_m,max_disturb_m,n_ejected,n_predicate_succ,n_objects_initial
74.20823,60,329.263927,14,0,1,59,14.6,0.39589384513808035,1.0176861165540068,0.03898162088722687,0,14,20
51.90577,60,329.263943,7,0,0,60,14.0,1.187112959335704,2.4055833812566467,0.08110606418918981,0,7,20
79.18242,60,329.263959,15,0,0,60,21.800000000000004,0.7588034362785078,1.604071976663513,0.08260387077141922,0,15,20
61.189983,60,329.263976,10,0,0,60,13.600000000000001,0.9850029419064974,1.9482408858518037,0.05290676773654281,0,10,20
69.75123,60,329.263993,13,0,5,55,17.400000000000002,0.5643964449347872,1.1539300192100361,0.04477217548288721,0,13,20
69.46922,60,329.264009,12,0,0,60,19.8,0.7753845660230105,1.6825136539660257,0.06278001360382791,0,12,20
61.110306,60,329.264024,10,0,0,60,15.6,0.8248410094090882,1.7323195364899295,0.07473305559884816,1,10,20
78.841324,60,329.264039,15,0,0,60,19.0,0.4893413992314585,1.1517626990222825,0.042817000271756805,0,15,20
73.62763,60,329.264059,14,0,3,57,16.400000000000002,0.4962007326080323,1.1252758168511952,0.054338882687764156,0,14,20
75.73753,60,487.076531,14,0,0,60,18.6,0.5012426205890543,1.2372134428422614,0.043288515275419194,0,14,20
69.210144,60,487.076657,13,0,1,59,18.8,0.984919674308479,2.0103364074555223,0.07416519342702323,1,13,20
68.44297,60,487.07669,12,0,0,60,18.8,1.178514716659953,2.2931248919526044,0.08417808480213476,0,12,20
74.457565,60,487.076712,14,0,2,58,19.000000000000004,0.7212352957404634,1.5253494736055588,0.06459816739434125,0,14,20
68.71698,60,487.076733,12,0,0,60,17.200000000000003,0.8015129769955653,1.6478594186307802,0.05368537194754702,0,12,20
75.44462,60,487.076752,14,0,0,60,19.2,0.7377045467376842,1.6913146424038947,0.04401435379916601,0,14,20
78.59449,60,487.076771,16,0,8,52,20.000000000000004,0.26278777170200535,0.7387765179753732,0.04167235279731362,0,16,20
71.05535,60,487.077303,13,0,0,60,20.000000000000004,0.99232122620132,1.8454602144330639,0.12010868342445485,1,13,20
61.953445,60,487.077325,10,0,0,60,14.400000000000002,0.7432814138547905,1.7044026532769705,0.07009015934893108,0,10,20
74.7433,60,487.077344,14,0,1,59,17.000000000000004,0.5083469423045002,1.256339888233636,0.0743017451117236,0,14,20
81.3407,60,487.077364,17,0,7,53,17.8,0.3496761877384638,0.8471712579307294,0.03889193313391079,0,17,20
66.7182,60,487.077382,11,0,0,60,19.400000000000002,0.6109038657772545,1.3521683367475354,0.047138727243663234,0,11,20
78.27847,60,487.077402,15,0,0,60,19.8,0.8707602701216806,1.6674784577245727,0.11312353324490124,0,15,20
54.288673,60,487.077421,8,0,0,60,15.6,0.9656612504540704,1.967654541640041,0.07892266060738806,1,8,20
75.927925,60,641.979057,15,0,2,58,17.4,0.7260490138516363,1.456208337139038,0.06330386797222609,1,15,20
72.113,60,641.979172,13,0,0,60,18.0,0.683512485285414,1.575826200296885,0.04724591864200775,0,13,20
75.014694,60,641.979202,14,0,1,59,19.200000000000003,0.7026546638243063,1.6248047972964845,0.04266615214805337,0,14,20
76.71865,60,641.979222,14,0,0,60,21.400000000000002,0.4106882361510109,1.093288762676753,0.05537640268298586,0,14,20
66.171524,60,641.97924,12,0,4,56,17.0,1.0042342245574603,1.9259558549313247,0.05887886607195529,0,12,20
74.854614,60,641.979257,14,0,0,60,18.800000000000004,0.9926894980569773,2.0034128808073843,0.06503184992861488,0,14,20
51.89468,60,641.979281,7,0,0,60,11.999999999999998,0.8926549108017772,1.9529943584306728,0.05252060524171873,0,7,20
60.26195,60,641.979298,10,0,5,55,16.400000000000002,0.6590183846172847,1.4025315420580415,0.06556365201795654,0,10,20
77.24986,60,641.979315,15,0,3,57,20.2,0.7350859268865176,1.415284496716967,0.0784545048588843,0,15,20
66.64547,60,641.979331,12,0,1,59,13.600000000000001,0.547266672254095,1.072649517121927,0.09030075222907982,1,12,20
78.2026,60,641.979347,15,0,1,59,25.60000000000001,1.2787085310122934,2.3504224502699333,0.07837624977778923,0,15,20
72.96323,60,641.979364,14,0,0,60,18.0,1.0083894769153245,1.8586804604299112,0.11639590976129198,1,14,20
72.19093,60,641.979379,13,0,0,60,17.6,0.6245421685978788,1.3859265673764496,0.04648100193859025,0,13,20
67.23429,60,641.979395,12,0,2,58,17.400000000000002,0.8228562585629728,1.8190351262866589,0.07392857219108907,0,12,20
65.02547,60,802.486393,11,0,0,60,13.799999999999999,0.6372646318587454,1.5667460332075298,0.04994155450204607,0,11,20
77.75034,60,802.486525,15,0,1,59,17.000000000000004,0.5048451887387445,1.0345342818423304,0.06601479885246615,0,15,20
78.99399,60,802.486559,15,0,0,60,23.4,1.05300700743584,1.9891815327787623,0.09240984740075857,0,15,20
77.00012,60,802.486583,15,0,2,58,16.2,0.5099458371040257,1.172136274252436,0.08478176421737699,0,15,20
70.39314,60,802.486603,13,0,2,58,17.6,1.0434247002634367,2.072230955206978,0.07430383920418777,0,13,20
61.500557,60,802.486622,10,0,1,59,13.8,0.609714120245812,1.3767682953838107,0.04149575967010018,0,10,20
83.799706,60,802.486642,17,0,1,59,17.6,0.5701467094956753,1.4343226778603115,0.03644466051875206,0,17,20
73.88209,60,802.486661,14,0,2,58,16.8,0.6189625815552009,1.2434902244253092,0.07165710130905353,0,14,20
55.492416,60,802.48668,8,0,0,60,16.200000000000003,1.2637881126166395,2.696212028247273,0.09158787498035026,0,8,20
67.56207,60,802.4867,12,0,0,60,19.800000000000004,1.4989682957084356,2.6809594413994,0.09647657925611146,0,12,20
74.448425,60,802.486718,14,0,2,58,19.4,0.7258000624058092,1.4266124045330877,0.07866756782388869,0,14,20
71.891945,60,802.486738,13,0,1,59,18.8,0.6440350913607004,1.3813357568122433,0.07423589657536118,0,13,20
62.105698,60,802.486757,10,0,0,60,19.200000000000003,1.1371515013726452,2.0219767053499256,0.12487494598373924,0,10,20
77.739586,60,802.486776,15,0,0,60,18.400000000000002,0.6802099822318212,1.4140490716522258,0.05321510264686825,0,15,20
66.51044,60,958.677628,12,0,1,59,18.000000000000004,0.7347875134827917,1.4270605576571869,0.11312968489689404,2,12,20
58.47608,60,958.677744,9,0,0,60,13.600000000000001,0.8419544179607041,1.7029095232725073,0.05338572031185935,0,9,20
61.322132,60,958.677773,10,0,0,60,11.600000000000001,0.6189289573693751,1.5149775983523506,0.04009461384952678,0,10,20
74.95333,60,958.677793,14,0,0,60,17.000000000000004,0.6133426967259821,1.25895434328426,0.04907935395756253,0,14,20
71.71435,60,958.677811,13,0,0,60,17.6,0.862828142461227,1.7950637834473362,0.09614785171745704,0,13,20
70.72237,60,958.677828,13,0,1,59,17.8,1.0988169417326528,2.1371454765358773,0.07860093292345573,0,13,20
58.955956,60,958.677844,9,0,1,59,16.800000000000004,0.8520243813318331,1.8173968417582556,0.06379263182422087,0,9,20
55.59465,60,958.67786,8,0,0,60,16.200000000000003,0.8626731634552551,1.9681663526246778,0.05363233413341958,0,8,20
75.5265,60,958.677876,14,0,0,60,21.400000000000002,1.0267549439518646,2.0802197581198327,0.0906501074601184,0,14,20
62.162857,60,958.677893,10,0,0,60,16.6,0.9485769101129421,2.2700843153565673,0.07024774422902656,0,10,20
77.78113,60,958.677909,15,0,0,60,18.0,0.8494349317714548,1.6841662029181341,0.055942900823706176,0,15,20
84.382034,60,958.677924,17,0,0,60,18.6,0.698998887104666,1.3197035799552073,0.08185456132151699,0,17,20
72.22672,60,958.677939,13,0,1,59,19.2,0.5566480975755272,1.535302276805386,0.03522559390019963,0,13,20
64.72315,60,958.677956,11,0,3,57,18.2,0.658419960705429,1.40163938324385,0.06783723912417995,0,11,20
62.193893,60,1120.416531,11,0,2,58,14.8,1.1430465658313869,1.9781646738549836,0.19535318570322008,1,11,20
62.299026,60,1120.416648,10,0,0,60,16.200000000000003,0.86048293223482,1.835068378987607,0.05498608096379528,0,10,20
74.615166,60,1120.416674,15,0,5,55,18.799999999999997,0.8224121415360052,1.5124188614627543,0.1021359356788474,1,15,20
61.279636,60,1120.416693,10,0,1,59,17.6,0.7701770475987176,1.5540780327635417,0.09195945260565301,1,10,20
63.456314,60,1120.41671,11,0,1,59,18.200000000000003,0.8118399724098654,1.7574268033767713,0.08368784320076811,2,11,20
80.9159,60,1120.416727,16,0,3,57,20.8,0.5120691072422401,1.1221353032626358,0.06016524271113112,0,16,20
63.489132,60,1120.416743,12,0,5,55,13.600000000000001,0.605427408878166,1.1260818770215637,0.11676158672644277,2,12,20
74.32987,60,1120.416759,14,0,1,59,22.400000000000002,0.9450709040313029,2.0336532680821002,0.05426306213127628,1,14,20
78.30008,60,1120.416775,15,0,0,60,20.400000000000006,0.9699610649031998,1.9267913362056435,0.10375204611946331,0,15,20
67.88233,60,1120.416791,12,0,2,58,18.0,0.8188446801258753,1.5115149170623652,0.07672294226754504,0,12,20
77.373795,60,1120.416807,15,0,2,58,19.0,0.723106041583168,1.4670060349853393,0.12017661175584148,0,15,20
71.61028,60,1120.416822,13,0,1,59,17.400000000000002,0.5948595337574463,1.5011693043502568,0.03621433239847913,0,13,20
66.1216,60,1120.416838,11,0,0,60,18.6,0.7691982091139814,1.8555595456277112,0.03697142363243067,0,11,20
62.348095,60,1120.416853,10,0,0,60,17.200000000000003,0.9659503883600891,1.805370565613458,0.08780801611959213,0,10,20
59.391823,60,1277.915154,9,0,0,60,16.800000000000004,0.6140842673246498,1.5584175657988373,0.08290015018299936,0,9,20
71.80643,60,1277.915281,14,0,4,56,17.0,0.936783053194085,1.7329349339309084,0.06713194972583392,0,14,20
63.90095,60,1277.915312,11,0,0,60,16.0,1.009516252109622,1.9910999828283966,0.10624967728337992,1,11,20
79.61324,60,1277.91533,16,0,4,56,18.8,0.5733846133411117,1.308264138328613,0.052421042047528045,0,16,20
77.91714,60,1277.915348,15,0,0,60,17.6,0.7614447192764683,1.6776596355608564,0.0663511332867596,0,15,20
65.36424,60,1277.915364,11,0,0,60,20.600000000000005,0.927875107607169,1.7327610703755014,0.10078457217789867,1,11,20
63.63878,60,1277.915381,11,0,0,60,16.6,0.9205993051297521,1.722860589454996,0.05814934096985189,1,11,20
69.702065,60,1277.915397,12,0,0,60,19.800000000000004,0.6989728133855785,1.5511612180221368,0.04914743253411339,0,12,20
76.9056,60,1277.915415,15,0,4,56,20.800000000000004,0.7072097188089734,1.446491532265417,0.061173100352588224,0,15,20
56.3283,60,1277.915431,9,0,0,60,13.0,1.0558457566394468,2.3451927332778553,0.11256123964998573,1,9,20
56.108288,60,1277.915446,8,0,1,59,15.800000000000004,0.6258535227877381,1.4624291100147568,0.08496575407366685,0,8,20
66.29285,60,1277.915462,12,0,4,56,15.000000000000002,0.6835784435802451,1.4759048067832976,0.04358944345269975,0,12,20
61.17857,60,1277.915478,10,0,0,60,14.200000000000001,1.1207115390188989,1.9862086423229894,0.07678789096693932,0,10,20
71.49771,60,1277.915495,13,0,0,60,19.400000000000002,1.161138882608405,2.1971549971435906,0.08358131523490718,0,13,20
65.5116,60,1435.362755,11,0,1,59,17.800000000000004,0.7042039920790224,1.527078519675023,0.07040923545135823,0,11,20
67.944885,60,1435.362888,12,0,1,59,18.8,0.6375562184470809,1.4630748491589118,0.06368118736551819,1,12,20
81.83822,60,1435.362917,16,0,0,60,20.600000000000005,0.7309043420703166,1.4935230033920281,0.12194909763442752,0,16,20
74.58593,60,1435.362938,14,0,2,58,17.8,0.3970274884127825,0.9923148251538548,0.05738867578601083,0,14,20
71.26733,60,1435.362956,13,0,0,60,19.0,1.3163320729986236,2.474836027708203,0.08323222152103107,0,13,20
84.468414,60,1435.362972,17,0,0,60,21.8,0.8857932315615451,1.8488171313331212,0.053608722017194896,0,17,20
73.98577,60,1435.362989,14,0,2,58,16.4,0.5471329664936031,1.2340096762782387,0.0552942017213199,0,14,20
68.77449,60,1435.363006,12,0,0,60,16.4,0.6527545767824233,1.4627765478650068,0.050568626895611354,0,12,20
68.516945,60,1435.363023,12,0,0,60,15.6,0.6215348972501736,1.3809882311236397,0.10251965924940942,0,12,20
71.51647,60,1435.363039,13,0,1,59,19.200000000000003,0.9117749288828183,1.7557047997062187,0.0787950840303339,0,13,20
74.6357,60,1435.363057,14,0,2,58,21.200000000000003,0.6521693207404641,1.5095597025167726,0.06386853715458349,0,14,20
68.31246,60,1435.363074,12,0,0,60,16.8,0.9437767230116798,1.72245967039155,0.09409506044798059,0,12,20
70.87435,60,1435.36309,13,0,1,59,20.600000000000005,1.4428290231358036,2.8093883972887754,0.07462302892032341,0,13,20
64.59841,60,1435.363107,11,0,0,60,15.799999999999999,0.860792792404096,1.8440338786667008,0.0454173228378822,0,11,20
62.400448,60,1599.579382,10,0,0,60,15.6,0.6997719810371474,1.7315523340597583,0.03776295087906747,0,10,20
83.78176,60,1599.579512,17,0,1,59,18.6,0.47914322334509446,1.2089376853634561,0.08627883202960285,0,17,20
91.0552,60,1599.57954,19,0,2,58,24.2,0.7224214596093316,1.424567984521131,0.07341541380586737,0,19,20
79.35353,60,1599.579558,15,0,0,60,20.399999999999995,0.46323763842440246,1.165805228322798,0.038305628402464736,0,15,20
69.59552,60,1599.579576,12,0,0,60,19.599999999999998,0.7222409914344592,1.7200795107245272,0.03975966133360873,0,12,20
65.83116,60,1599.579594,12,0,1,59,18.000000000000004,1.1144224405270302,2.0825771361266545,0.11268910468605578,2,12,20
68.10376,60,1599.57961,12,0,0,60,13.8,0.5781240252831483,1.456513391130752,0.0350154996533327,0,12,20
68.63691,60,1599.579627,12,0,0,60,22.600000000000005,1.1315443317274176,2.0232547950230764,0.11032576701269904,1,12,20
66.571365,60,1599.579644,12,0,2,58,13.799999999999999,0.5943152191954424,1.3856164028277107,0.11895555560148463,0,12,20
71.88147,60,1599.579661,13,0,0,60,19.400000000000002,1.0292737069659745,2.0055254873718344,0.06427738249281353,0,13,20
61.037327,60,1599.579677,10,0,1,59,16.6,1.3013308685414084,2.3065801548518223,0.08726973548468583,0,10,20
64.27597,60,1599.579693,11,0,1,59,15.800000000000002,1.0420160057570402,1.8960781209568744,0.08809971950143126,0,11,20
65.55368,60,1599.57971,11,0,0,60,18.800000000000004,0.8531677731824281,1.7465232302008844,0.05809589418592195,0,11,20
55.57315,60,1599.579726,8,0,0,60,16.800000000000004,1.2934244439083442,2.7678106343648463,0.0756476102692522,0,8,20
64.70384,60,1755.720778,11,0,3,57,18.600000000000005,0.7480814645070061,1.683378583789183,0.054234045190524396,0,11,20
74.56518,60,1755.720891,14,0,0,60,18.0,0.997414005385687,2.0635208447166344,0.06886788887928309,0,14,20
67.12761,60,1755.720917,12,0,1,59,15.2,0.7561929974458386,1.5640539510463332,0.0684881573212363,0,12,20
63.429863,60,1755.720936,11,0,3,57,13.6,0.6750652714317713,1.5585205104580118,0.08185133340421916,0,11,20
70.80883,60,1755.720953,13,0,2,58,20.0,0.8855915916204607,1.7399450526445703,0.09732044666718975,0,13,20
68.97625,60,1755.720969,12,0,0,60,17.2,0.6318799476183371,1.3399708737725209,0.10303392089117498,0,12,20
82.30448,60,1755.720986,16,0,0,60,21.400000000000002,0.6377645095568046,1.44095613169146,0.06875194708135293,0,16,20
77.557625,60,1755.721002,15,0,1,59,17.8,0.701208229768788,1.3762022496627946,0.08429483189643615,0,15,20
76.66324,60,1755.721018,15,0,4,56,20.0,0.748399498237011,1.666153804598429,0.04493938708390009,0,15,20
71.17789,60,1755.721034,13,0,1,59,16.0,0.6210533099210906,1.464987649035046,0.06519037725902109,0,13,20
61.4958,60,1755.721049,10,0,3,57,17.400000000000002,0.672095690261453,1.5580442963676182,0.04310148258836668,0,10,20
88.28584,60,1755.721066,18,0,0,60,24.0,1.0570812408601689,2.212369293422541,0.06073443683381548,0,18,20
66.59237,60,1755.721081,11,0,1,59,19.400000000000002,0.42380951961584545,0.9969612688044214,0.039555135220694454,0,11,20
63.216087,60,1755.721097,10,0,0,60,18.800000000000004,0.7519544100543757,1.7269950513465147,0.0422840300740202,0,10,20
72.018776,60,3960.764343,13,0,1,59,19.400000000000002,0.7306112096772608,1.6541550255362532,0.05492592801173647,0,13,20
79.42733,60,3960.764454,16,0,5,55,17.799999999999997,0.28635733890406856,0.854309479121233,0.027388415990418278,0,16,20
81.33385,60,3960.764482,16,0,0,60,21.4,0.6030849196431196,1.3073560804119988,0.059786701310689326,1,16,20
62.23409,60,3960.764499,10,0,0,60,13.600000000000001,0.46295756733330484,1.2057175654599261,0.03062227098119893,0,10,20
71.99051,60,3960.764516,13,0,0,60,16.8,0.6047377226791252,1.4010498333858594,0.053767315827228296,0,13,20
64.86697,60,3960.764531,11,0,1,59,16.200000000000003,0.8065143282898621,1.625433888889011,0.0776313847887702,0,11,20
81.5539,60,3960.764548,16,0,2,58,24.400000000000002,0.6930546570808352,1.4940497611849206,0.04632814095739016,0,16,20
59.20519,60,3960.764564,9,0,0,60,14.000000000000004,0.5374021356688513,1.3814728042808795,0.04683978260134869,0,9,20
74.15701,60,3960.76458,14,0,1,59,17.8,0.9214986420075756,1.7110847484727656,0.05761313875784509,0,14,20
65.42745,60,3960.764594,11,0,0,60,14.0,0.4462710735480458,1.30203148150799,0.029968708692171372,0,11,20
86.91384,60,3960.764609,18,0,4,56,23.0,0.5730945341900748,1.4276587813436257,0.044182580410248105,0,18,20
71.16514,60,3960.764624,13,0,1,59,16.0,0.6474340958036294,1.4070788126122944,0.05506744646672826,0,13,20
71.8865,60,3960.764638,13,0,1,59,21.000000000000007,0.7267593181844135,1.7297222334979605,0.04058793862517025,0,13,20
64.903015,60,3960.764653,11,0,0,60,16.2,1.05849363738985,2.228065190711022,0.08336805156595052,0,11,20
80.613396,60,4120.348872,16,0,1,59,17.4,0.6133139601088332,1.3934874292370831,0.03848639944143903,0,16,20
67.65903,60,4120.348994,12,0,1,59,14.799999999999999,0.6604912291649145,1.6916396824743758,0.03749661898726307,0,12,20
68.8043,60,4120.349041,12,0,1,59,17.6,0.5478473791610062,1.3063187206314786,0.05074216007248126,0,12,20
70.792175,60,4120.34906,13,0,1,59,16.400000000000002,0.8939158072977734,1.635732216327364,0.09063692542355174,0,13,20
58.207756,60,4120.349078,9,0,0,60,15.200000000000003,1.006119059830747,1.9565211809942868,0.09243494501466212,0,9,20
80.11586,60,4120.349096,16,0,3,57,18.4,0.5520761918271109,1.179196148082022,0.04491616710682025,0,16,20
77.04734,60,4120.349112,15,0,1,59,20.0,0.7663381388755155,1.530951422288274,0.10177748440592407,1,15,20
69.55256,60,4120.349128,13,0,1,59,16.0,0.9337197498487727,2.032040761372538,0.0615765371345458,1,13,20
76.96375,60,4120.349144,15,0,0,60,17.4,0.688128947707728,1.4264033369226568,0.09479657354402925,1,15,20
60.15777,60,4120.34916,10,0,0,60,10.8,1.081112767634312,2.1718612068961045,0.15159381556464108,0,10,20
68.296394,60,4120.349176,12,0,0,60,17.2,0.9918041158760518,1.9704491848943204,0.0885610222152572,0,12,20
66.48635,60,4120.349195,11,0,0,60,19.6,0.756827384696655,1.812076677586889,0.04340811028152565,0,11,20
62.681385,60,4120.349211,10,0,0,60,19.800000000000004,1.2093085243898216,2.358259586863361,0.08137973062229639,0,10,20
84.928444,60,4120.349228,17,0,1,59,21.200000000000003,0.5258062690743126,1.07281239227775,0.05191005464416029,0,17,20
79.70914,60,4272.608136,16,0,4,56,18.0,0.42545047030605976,1.046912414861567,0.03062585301035696,0,16,20
65.633736,60,4272.608253,11,0,0,60,16.400000000000002,0.7031273589689052,1.67699437127751,0.054485581605932615,0,11,20
63.834026,60,4272.608304,11,0,0,60,16.400000000000002,1.0429781706136834,1.9911531529652269,0.1049058796695125,1,11,20
63.583065,60,4272.608325,11,0,0,60,13.2,0.7484582159146553,1.4627489669443725,0.10111230916535556,1,11,20
74.971275,60,4272.608344,14,0,1,59,21.200000000000003,1.004360776762656,2.0965923813672838,0.05047189361474342,0,14,20
60.46346,60,4272.608362,10,0,2,58,13.2,0.7882639440576457,1.8263061966093121,0.047226525339989986,0,10,20
66.64678,60,4272.608378,12,0,0,60,13.8,0.826606222854377,1.6978705411493147,0.09916725798082306,1,12,20
80.04042,60,4272.608394,16,0,3,57,19.0,0.6198155918884048,1.3648027345466278,0.056468939609095985,0,16,20
60.72275,60,4272.608411,10,0,0,60,14.400000000000002,0.8986275561521947,1.8048711593387985,0.08882658889819249,1,10,20
72.41144,60,4272.608428,13,0,0,60,19.0,0.7242821812334542,1.6596912773032897,0.04620035996154306,0,13,20
79.130936,60,4272.608443,16,0,3,57,18.0,1.0045363970061905,1.8214576235720255,0.06958762120698742,0,16,20
51.8904,60,4272.608459,7,0,0,60,11.6,0.8347960441335391,1.911954042921969,0.060137846503281085,0,7,20
71.206924,60,4272.608475,13,0,0,60,14.600000000000001,0.6465383901149354,1.3450546100083431,0.12397702636927747,0,13,20
84.10281,60,4272.608492,17,0,3,57,23.400000000000002,0.8086022298552957,1.7188947942156323,0.05665935403481539,0,17,20
69.61577,60,4434.544547,12,0,0,60,19.200000000000003,0.6721202579780577,1.3865066940920308,0.039458508226474315,0,12,20
68.07199,60,4434.544692,12,0,1,59,15.8,0.6240098137079957,1.3993566363565044,0.049145229964061656,0,12,20
68.805084,60,4434.544728,12,0,0,60,18.6,0.6574539591759772,1.5792844756578424,0.06970491410069553,0,12,20
57.05138,60,4434.544751,9,0,0,60,13.0,1.0043058132457319,1.8387716096934588,0.09319922707684097,1,9,20
74.16525,60,4434.544773,14,0,1,59,17.0,0.7973821621095861,1.8224414566226947,0.0505118342751923,0,14,20
81.01685,60,4434.544794,16,0,0,60,23.200000000000003,0.7815811712720391,1.67036521695285,0.10610144533252813,1,16,20
54.539566,60,4434.544816,8,0,2,58,15.6,1.1302143300306937,2.22710446754661,0.07796472769716278,0,8,20
55.169975,60,4434.544836,8,0,0,60,12.200000000000001,0.7850060490750599,1.5636010155561553,0.0627558652810816,0,8,20
46.86127,60,4434.544856,6,0,1,59,10.6,0.9293592609267075,1.8823446136719313,0.13262846272774495,1,6,20
78.87628,60,4434.544875,15,0,1,59,23.0,0.8218737492003397,1.6876678302884165,0.08196779146912991,0,15,20
51.494236,60,4434.544895,7,0,1,59,13.4,1.0328776644043725,2.282434867768022,0.07091778383072905,0,7,20
66.80743,60,4434.544915,12,0,0,60,15.4,0.9662879240126422,1.8459833643867019,0.09362399016718995,1,12,20
68.55964,60,4434.544935,12,0,0,60,19.6,0.990186693486822,2.013079910398762,0.06925225506239921,0,12,20
71.5831,60,4434.544955,13,0,0,60,17.6,0.9084534065318419,1.7223582703609401,0.07740837634823788,0,13,20
75.98778,60,4597.52256,15,0,1,59,15.6,0.6561273500458151,1.3790502046873794,0.09706361022372452,1,15,20
55.37131,60,4597.56106,8,0,0,60,18.400000000000002,1.0943390171053962,2.213642748178261,0.09403551680832709,0,8,20
62.43555,60,4597.56119,10,0,1,59,17.200000000000003,0.6722222064564182,1.6780650752666635,0.036505432036054254,0,10,20
64.41303,60,4597.561213,11,0,2,58,15.4,0.6834780256795797,1.506633706965305,0.04572104063796436,0,11,20
61.87634,60,4597.561232,10,0,1,59,16.800000000000004,0.8718256239996103,1.7634351328094882,0.06958444062771726,0,10,20
66.9069,60,4597.56125,12,0,2,58,15.0,0.8565465672244794,1.6933346983758302,0.10319199519452421,0,12,20
60.408028,60,4597.561268,10,0,3,57,14.400000000000002,0.7659847714999637,1.6223168817971392,0.06414582595728649,0,10,20
71.4764,60,4597.561299,13,0,0,60,20.6,1.2017911597445226,2.4285569071329385,0.047919965066855794,0,13,20
68.12044,60,4597.561315,12,0,1,59,15.600000000000001,0.5697846912351943,1.2937271996350468,0.05335534544140341,0,12,20
78.759125,60,4597.561332,15,0,0,60,18.200000000000003,0.3704516041535345,0.8498762597428916,0.0815582386168485,0,15,20
58.202564,60,4597.561347,10,0,0,60,14.4,1.098711281370619,2.077688750356277,0.07550087318497115,2,10,20
71.858795,60,4597.561365,13,0,1,59,17.4,0.4706152796365219,1.1816823936856118,0.055212589364553664,0,13,20
81.580154,60,4597.561382,17,0,4,56,23.400000000000002,1.299932474499111,2.225554258520086,0.09423868355488593,1,17,20
78.105,60,4597.561398,15,0,0,60,17.2,0.5875103871902901,1.2641416313471145,0.03475542940360815,0,15,20
81.48485,60,4754.896894,16,0,0,60,19.4,0.7475843368401277,1.5887077100443454,0.05331433418066768,0,16,20
75.4774,60,4754.897043,14,0,0,60,25.400000000000006,1.1313076840982892,2.104136944697444,0.1023921436184711,1,14,20
78.29818,60,4754.897074,15,0,0,60,19.0,0.8009146093697823,1.5637600701111207,0.108003919930819,0,15,20
72.6602,60,4754.897097,14,0,4,56,16.200000000000003,0.6199003265762184,1.2448999285880242,0.07938091561345491,0,14,20
67.81266,60,4754.897118,12,0,0,60,17.400000000000002,0.9936686406728721,2.1111035011159185,0.07367286144585322,0,12,20
65.798744,60,4754.897139,11,0,1,59,19.6,0.8506255448643051,1.7509949844650907,0.0708140065459577,0,11,20
75.34075,60,4754.897158,14,0,0,60,19.200000000000003,0.7896412496015258,1.6025626388389638,0.07182492020950157,0,14,20
58.937046,60,4754.897179,9,0,0,60,14.600000000000003,0.8014783251393325,1.698682418471344,0.06928108309481296,0,9,20
67.64555,60,4754.897199,12,0,0,60,18.200000000000003,0.9472254160450287,1.9698729484690292,0.09963474216387976,1,12,20
64.0779,60,4754.89722,11,0,1,59,13.0,0.7210418371754644,1.4390647348733472,0.06893573273947133,0,11,20
66.91644,60,4754.897238,12,0,3,57,17.600000000000005,0.9717800502754695,1.8997489331427118,0.09440616716038083,0,12,20
54.628376,60,4754.897257,8,0,0,60,11.200000000000001,0.6358070879347724,1.496327093343232,0.05015167541666434,0,8,20
83.60922,60,4754.897287,17,0,2,58,18.6,0.5654245296770505,1.1584753666698975,0.07336357913622617,0,17,20
73.03129,60,4754.897307,13,0,0,60,22.800000000000004,0.9643505534980947,2.1020294592275945,0.09642103137829987,0,13,20
87.73046,56,4892.46834,19,0,0,56,21.0,0.6547662476050679,1.3200034217782812,0.07232260967286934,1,19,20
71.341,60,4902.875218,13,0,1,59,18.4,0.9195110300479338,1.776615001058908,0.08734875449822604,0,13,20
63.337658,60,4902.875329,11,0,4,56,14.600000000000001,0.5611649647011946,1.4076447973629358,0.07134153775174112,0,11,20
62.43263,60,4902.875355,11,0,1,59,18.800000000000004,1.143684539509619,2.2637798692464646,0.05560563573612587,1,11,20
67.97282,60,4902.875374,12,0,0,60,12.8,0.4935834333725951,1.1660284826216558,0.04830596957827598,0,12,20
67.48355,60,4902.875391,12,0,0,60,19.6,1.278223636959538,2.3384080494586184,0.08311428963276238,1,12,20
69.724464,60,4902.875407,13,0,0,60,16.0,0.8477648887780702,1.5421948911771688,0.10257224409445904,1,13,20
65.76398,60,4902.875423,12,0,3,57,14.000000000000002,1.0280082117529306,1.8478760499324995,0.05864553104542693,0,12,20
67.77804,60,4902.875447,11,0,0,60,23.200000000000003,0.6309778718205874,1.6401535845543707,0.05182197821081087,0,11,20
75.070076,60,4902.875465,14,0,1,59,19.0,0.6049705709651825,1.298830290249324,0.06963106798396036,0,14,20
64.930214,60,4902.875481,11,0,2,58,18.6,0.8848917206199198,1.708096816072526,0.06273632967090113,0,11,20
67.003624,60,4902.875497,12,0,1,59,15.400000000000002,0.6381995139602883,1.3607181901991092,0.04717929443933416,1,12,20
72.7276,60,4902.875515,13,0,0,60,19.000000000000004,0.5462056369667757,1.4087421951707606,0.061478805551469375,0,13,20
70.94977,60,4902.875531,13,0,1,59,18.6,1.1451215291452799,2.036370140457867,0.08532734105770369,0,13,20
51.567677,60,5047.991104,7,0,0,60,12.4,0.6161586339244653,1.392170600670818,0.08736563063645046,1,7,20
