policy,n_objects,seed,episode_idx,cleared,n_delivered,n_steps,steps_to_clear,total_reward,sum_disturbance_m,sum_disturb_raw_m,max_disturb_m,mean_disturbance_per_attempt,n_invalid,n_empty_grab,n_physics_attempts,n_predicate_succ,n_failure_masked,n_ejected,wall_time_s
topdown,20,1040,40,0,13,60,-1,72.77666331636011,0.3916683418199529,0.9602255068773758,0.06653338993087982,0.0065278056969992155,0,0,60,13,116,0,63.71379232406616
heuristic_augmented,20,1040,40,0,12,60,-1,69.51749943345044,0.6112502832747788,1.1689026120784605,0.08213468481712426,0.010187504721246314,0,0,60,12,114,0,64.37400007247925
rl,20,1040,40,0,16,60,-1,74.58482879822114,0.3075856008894808,0.8065977579012019,0.029468851996650586,0.0066866434975974085,0,14,46,16,80,0,46.988524436950684
greedy_ggcnn,20,1041,41,0,3,60,-1,40.381464426602,1.7392677866989987,3.5939759077529625,0.05529448497170655,0.028987796444983314,0,0,60,3,94,0,94.67846250534058
random,20,1041,41,0,15,60,-1,77.61760393187426,0.991198034062882,1.8841213398872516,0.07005921553533623,0.0167999666790319,0,1,59,15,118,0,67.81477093696594
topdown,20,1041,41,0,18,60,-1,88.13936249618628,0.7503187519068991,1.3522753456173784,0.11665254926654957,0.012505312531781653,0,0,60,18,78,0,56.79583263397217
heuristic_augmented,20,1041,41,0,16,60,-1,82.2789769477136,0.2905115261432514,0.7759983847416827,0.03918679813611125,0.004841858769054189,0,0,60,16,114,0,60.595415115356445
rl,20,1041,41,0,14,60,-1,74.94872902765061,0.42563548617471764,0.9997814052814273,0.04386864961852383,0.007093924769578627,0,0,60,14,118,0,62.15337300300598
greedy_ggcnn,20,1042,42,0,1,60,-1,38.50773789796953,0.8961310510152252,2.2012722255779784,0.08620306618132924,0.01493551751692042,0,0,60,1,32,0,93.6391954421997
random,20,1042,42,0,15,60,-1,79.12844178897183,0.6957791055140827,1.6735680177527132,0.058515891497460164,0.011596318425234712,0,0,60,15,118,0,72.43455839157104
topdown,20,1042,42,0,12,60,-1,68.84836227037069,0.5258188648146694,1.325391352713654,0.04031764082639607,0.008763647746911157,0,0,60,12,114,0,63.479268074035645
heuristic_augmented,20,1042,42,0,12,60,-1,68.20683479886542,0.3565826005672763,0.8976716371608047,0.03784137030863344,0.005943043342787938,0,0,60,12,112,0,65.41894435882568
rl,20,1042,42,0,14,60,-1,73.92431928224623,0.5378403588768974,1.23995910912455,0.04865114188294675,0.009115938286049109,0,1,59,14,104,0,62.70434546470642
greedy_ggcnn,20,1043,43,0,3,60,-1,36.900022223033524,1.1199888884832367,2.28964835581706,0.09086094963104657,0.018666481474720612,0,0,60,3,84,1,76.11818790435791
random,20,1043,43,0,12,60,-1,67.96363819547598,0.998180902261986,2.0021744378914677,0.09308392187872627,0.01721001555624114,0,2,58,12,118,0,69.37255382537842
topdown,20,1043,43,0,9,60,-1,62.906016622313636,0.6469916888431658,1.697089327792063,0.05969024787227155,0.010783194814052764,0,0,60,9,116,0,69.71385097503662
heuristic_augmented,20,1043,43,0,7,60,-1,51.225487136971275,0.6672564315143279,1.55750353243018,0.0876605393941628,0.011120940525238798,0,0,60,7,116,1,70.94521975517273
rl,20,1043,43,0,12,60,-1,69.28166634573212,1.0291668271339258,2.01319150387223,0.04716712347287244,0.0171527804522321,0,0,60,12,118,0,66.82418918609619
greedy_ggcnn,20,1044,44,0,2,60,-1,38.883282435844,0.668358782077988,1.6522831000287639,0.08936366096382356,0.011139313034633135,0,0,60,2,82,0,81.25250196456909
random,20,1044,44,0,13,60,-1,70.07333868565904,0.93333065717047,1.7234841008894706,0.09051507745304996,0.015555510952841167,0,0,60,13,118,1,71.68440818786621
topdown,20,1044,44,0,12,60,-1,67.73727471098276,0.49136264450860273,1.1058214805161222,0.07316344410404488,0.008189377408476712,0,0,60,12,110,0,65.41442632675171
heuristic_augmented,20,1044,44,0,7,60,-1,52.90867433799176,0.32566283100409055,1.0731501073229712,0.028499305074622856,0.005427713850068175,0,0,60,7,118,0,77.19181823730469
rl,20,1044,44,0,9,60,-1,58.55823230904601,0.5608838454769691,1.3940596959753766,0.043047392961755596,0.00934806409128282,0,0,60,9,110,0,71.76597595214844
greedy_ggcnn,20,1045,45,0,5,60,-1,48.139977400576065,1.1100112997119531,2.2385355665055395,0.07016270614006681,0.018500188328532553,0,0,60,5,54,0,77.34078478813171
random,20,1045,45,0,12,60,-1,66.62388235103195,0.7080588244840241,1.5279194954552622,0.05474979942953088,0.01264390758007186,0,4,56,12,118,0,71.3289840221405
topdown,20,1045,45,0,10,60,-1,62.151098397261585,0.584450801369173,1.3901563785678908,0.054388028761459664,0.009740846689486217,0,0,60,10,118,0,70.38787865638733
heuristic_augmented,20,1045,45,0,9,60,-1,58.738929021800416,0.420535489099735,1.093702017038329,0.027964225082869516,0.0070089248183289165,0,0,60,9,118,0,62.746816873550415
rl,20,1045,45,0,14,60,-1,74.66818345700564,0.6059082714971861,1.3026314296601726,0.056225145209928426,0.010098471191619768,0,0,60,14,116,0,64.81606316566467
greedy_ggcnn,20,1046,46,0,5,60,-1,46.28847895855078,1.0157605207245752,2.1071318374080117,0.08205861882356177,0.016929342012076253,0,0,60,5,82,0,85.16862320899963
random,20,1046,46,0,9,60,-1,58.254776115302114,1.0926119423489375,2.3907956704670417,0.10843412913119625,0.018210199039148958,0,0,60,9,118,0,88.45184850692749
topdown,20,1046,46,0,17,60,-1,84.93485971067199,0.5825701446640255,1.3312434786679572,0.11719649793624973,0.00970950241106709,0,0,60,17,102,0,71.13114523887634
heuristic_augmented,20,1046,46,0,10,60,-1,62.610322995648254,0.644838502175846,1.4660633499038154,0.057191895158742026,0.010747308369597435,0,0,60,10,116,0,72.6738829612732
rl,20,1046,46,0,11,60,-1,65.4941310949711,1.1329344525144467,2.115807447544008,0.11697559383753497,0.018882240875240777,0,0,60,11,118,0,74.14325332641602
greedy_ggcnn,20,1047,47,0,7,60,-1,54.62965928359011,1.1151703582049382,2.2134509315630053,0.09460060430731415,0.018586172636748968,0,0,60,7,96,0,80.69273614883423
random,20,1047,47,0,11,60,-1,65.61515888017543,0.802420559912288,1.8448344818000317,0.05208918575353606,0.013373675998538134,0,0,60,11,116,0,70.05398869514465
topdown,20,1047,47,0,7,60,-1,52.16913010584322,0.45543494707836263,1.361089248379592,0.03678219001162727,0.007590582451306044,0,0,60,7,114,0,69.6956672668457
heuristic_augmented,20,1047,47,0,13,60,-1,72.58211639393578,0.32894180303213066,0.9071262932190471,0.03678219001162727,0.005482363383868844,0,0,60,13,114,0,64.89581680297852
rl,20,1047,47,0,14,60,-1,75.48311655640374,0.7684417217981426,1.5052172121349194,0.06937450562562814,0.012807362029969044,0,0,60,14,116,0,66.74766540527344
greedy_ggcnn,20,1048,48,0,7,60,-1,54.146953113913916,1.206523443043027,2.477040809051315,0.050738777521410885,0.020108724050717116,0,0,60,7,74,0,88.5137403011322
random,20,1048,48,0,14,60,-1,74.56037266072482,1.0498136696375775,2.14455065426585,0.07998456338951306,0.017496894493959626,0,0,60,14,118,0,84.0542585849762
topdown,20,1048,48,0,11,60,-1,65.21051579735186,0.4247421013240173,0.909987260740137,0.03852986246369196,0.007079035022066955,0,0,60,11,118,0,68.11908769607544
heuristic_augmented,20,1048,48,0,14,60,-1,74.96833867855494,0.43583066072252785,1.0782126409470674,0.029497819746475168,0.0072638443453754645,0,0,60,14,116,0,67.94311547279358
rl,20,1048,48,0,10,60,-1,61.97286691567327,0.7835665421633393,1.6395665233672174,0.062050374183705674,0.013059442369388989,0,0,60,10,112,0,66.60856866836548
greedy_ggcnn,20,1049,49,0,3,60,-1,39.38653093032696,0.47673453483651385,1.381547112852161,0.06192067589903988,0.007945575580608565,0,0,60,3,56,1,77.53881669044495
random,20,1049,49,0,17,60,-1,84.46093739760276,0.959531301198625,1.8292120581075546,0.07321870795237291,0.015992188353310417,0,0,60,17,116,0,74.21736288070679
topdown,20,1049,49,0,13,60,-1,71.70744478243358,0.4162776087831845,0.968640832596345,0.050550234658833904,0.006937960146386408,0,0,60,13,114,0,61.509562492370605
heuristic_augmented,20,1049,49,0,8,60,-1,55.30620399848541,0.6168980007572643,1.4161966516067983,0.07259672188394435,0.010281633345954406,0,0,60,8,112,0,76.62337255477905
rl,20,1049,49,0,13,60,-1,70.80453677888943,0.9177316105552846,1.7676375316240225,0.09992076453481945,0.015822958802677322,0,2,58,13,110,0,64.25877356529236
greedy_ggcnn,20,1050,50,0,3,60,-1,42.669057966006825,1.0754710169965778,2.1583982674951034,0.12573445961959348,0.017924516949942963,0,0,60,3,70,0,81.54381322860718
random,20,1050,50,0,10,60,-1,60.50616829822133,0.9469158508893193,2.0173456689709712,0.10632634811628174,0.016049421201513887,0,1,59,10,116,1,73.61375403404236
topdown,20,1050,50,0,9,60,-1,59.71078387956097,0.47460806021949076,1.121178621047868,0.05098814131927536,0.007910134336991512,0,0,60,9,118,0,65.32229709625244
heuristic_augmented,20,1050,50,0,11,60,-1,65.0960951028696,0.4919524485651572,1.0223571573634167,0.050540952211057276,0.008199207476085954,0,0,60,11,118,0,59.03906726837158
rl,20,1050,50,0,12,60,-1,69.03369127436163,0.6231543628191534,1.4205517634283766,0.043465734087120816,0.01038590604698589,0,0,60,12,118,0,73.29271245002747
greedy_ggcnn,20,1051,51,0,4,60,-1,41.73789413179734,1.601052934101315,3.0165121396393633,0.10071401684659018,0.026684215568355252,0,0,60,4,72,1,84.00750946998596
random,20,1051,51,0,11,60,-1,63.351802482624194,0.9240987586878864,1.7505252602938,0.08201594117974781,0.016212258924348882,0,3,57,12,118,0,65.43414807319641
topdown,20,1051,51,0,10,60,-1,62.52725454548242,0.5663727272587568,1.28725631155352,0.05739535663711513,0.009439545454312612,0,0,60,10,116,0,72.73649764060974
heuristic_augmented,20,1051,51,0,10,60,-1,63.75560609509271,0.5921969524536375,1.3473215156581146,0.03860070462331883,0.009869949207560624,0,0,60,10,116,0,71.24464535713196
rl,20,1051,51,0,13,60,-1,71.68990025138903,0.5050498743054872,1.0216526427901331,0.05056437265898681,0.008560167361109953,0,1,59,13,106,0,62.1103515625
greedy_ggcnn,20,1052,52,0,2,60,-1,35.03597468679165,1.1920126566041698,2.4561966823913948,0.09970844544646083,0.019866877610069496,0,0,60,2,82,1,79.08772921562195
random,20,1052,52,0,14,60,-1,72.55988707304869,0.840056463475663,1.6015504308946134,0.07805133270504222,0.014737832692555491,0,3,57,14,118,0,62.250110387802124
topdown,20,1052,52,0,8,60,-1,56.631402227932895,0.4442988860335345,1.3023252794482914,0.04078503137978019,0.007404981433892242,0,0,60,8,116,0,66.61265277862549
heuristic_augmented,20,1052,52,0,7,60,-1,51.402771717296,0.748614141351967,1.637627593218202,0.070290017745723,0.012476902355866118,0,0,60,7,116,0,78.87207245826721
rl,20,1052,52,0,15,60,-1,77.2594154908083,0.7102922545958522,1.4154187932944433,0.07839756511562708,0.012038851772811054,0,1,59,15,118,0,63.72786855697632
greedy_ggcnn,20,1053,53,0,1,60,-1,33.496502295267035,1.0617488523664784,2.2537328748242023,0.06825784162946086,0.017695814206107975,0,0,60,1,98,0,85.79179000854492
random,20,1053,53,0,13,60,-1,69.52986929886568,1.5550653505671526,2.7810652087314076,0.11827746040058262,0.025917755842785876,0,0,60,13,118,1,74.57167387008667
topdown,20,1053,53,0,7,60,-1,52.83268593845042,1.08365703077479,2.089112423674402,0.05756296743902946,0.018060950512913166,0,0,60,7,118,0,80.90437006950378
heuristic_augmented,20,1053,53,0,10,60,-1,64.06357884925724,0.6282105753713494,1.4094250814066465,0.05584950901233698,0.010470176256189156,0,0,60,10,116,0,80.70638370513916
rl,20,1053,53,0,11,60,-1,67.04726472199587,0.6963676390020244,1.4323368150940925,0.048703293523167254,0.011606127316700406,0,0,60,11,116,0,67.37084007263184
greedy_ggcnn,20,1054,54,0,2,60,-1,35.722093158398344,1.1389534208008238,2.5888378195364217,0.0680846124840192,0.018982557013347064,0,0,60,2,90,0,85.04744982719421
random,20,1054,54,0,11,60,-1,65.85565741121215,0.8521712943939092,1.6410624869252923,0.15678862662155704,0.014443581260913715,0,1,59,11,118,0,70.10739588737488
topdown,20,1054,54,0,15,60,-1,79.01771679177926,0.24114160411041438,0.6266544180556382,0.0370457939831691,0.004019026735173573,0,0,60,15,110,0,58.82055592536926
heuristic_augmented,20,1054,54,0,16,60,-1,81.77414758652415,0.6229262067379314,1.3254656758517114,0.04769649818194571,0.010382103445632191,0,0,60,16,108,0,60.100769996643066
rl,20,1054,54,0,12,60,-1,70.15036728057848,0.7248163597107385,1.4069057988704237,0.04535747595812285,0.012080272661845642,0,0,60,12,114,0,64.8117105960846
greedy_ggcnn,20,1055,55,0,3,60,-1,38.35231840611534,0.7438407969423245,1.9449309292058963,0.04962826987454879,0.012397346615705409,0,0,60,3,54,0,84.17941331863403
random,20,1055,55,0,16,60,-1,77.46467017102869,0.6876649144856638,1.4714927485511267,0.03977312821227974,0.012502998445193887,0,5,55,16,118,1,59.62269616127014
topdown,20,1055,55,0,14,60,-1,75.01154487463161,0.5042275626841869,1.1549211911597914,0.06298390833152406,0.008403792711403115,0,0,60,14,118,0,65.26805377006531
heuristic_augmented,20,1055,55,0,11,60,-1,65.02763822728215,0.6161808863588897,1.2634474546843717,0.04118637537173531,0.010269681439314829,0,0,60,11,114,0,63.55676746368408
rl,20,1055,55,0,16,60,-1,81.11497000237415,0.49251499881290994,1.0915934469108417,0.07389298796347399,0.008491637910567413,0,2,58,16,108,0,59.65718603134155
greedy_ggcnn,20,1056,56,0,1,60,-1,34.13341651022327,0.5932917448883722,1.4540472338780681,0.04600954317326917,0.009888195748139537,0,0,60,1,24,0,76.9427216053009
random,20,1056,56,0,11,60,-1,63.27242619436983,0.6637869028150537,1.440861020104368,0.04977779599057903,0.011645384259913223,0,3,57,11,118,0,61.74212336540222
topdown,20,1056,56,0,9,60,-1,59.63510075811658,0.30244962094168304,0.9541479585629895,0.03007175823091826,0.0050408270156947176,0,0,60,9,114,0,61.188276290893555
heuristic_augmented,20,1056,56,0,8,60,-1,56.080546843451984,0.5297265782739778,1.3445779951517287,0.04966058607320539,0.008828776304566298,0,0,60,8,118,0,71.12478470802307
rl,20,1056,56,0,12,60,-1,68.16703023757714,0.5864848812114061,1.4573173784405244,0.048070762100888315,0.01028920844230537,0,3,57,12,118,1,65.11747193336487
greedy_ggcnn,20,1057,57,0,5,60,-1,43.72321301195347,1.1983934940232563,2.5061807231314335,0.07820360377996416,0.019973224900387606,0,0,60,5,56,1,87.3919928073883
random,20,1057,57,0,14,60,-1,71.4114059081337,0.9442970459331678,1.9607138658650927,0.0981389434596088,0.01716903719878487,0,5,55,14,118,1,72.83509993553162
topdown,20,1057,57,0,14,60,-1,76.52691804795671,0.47654097602166867,0.9739371919517948,0.0813145057246778,0.007942349600361144,0,0,60,14,116,1,65.87516689300537
heuristic_augmented,20,1057,57,0,9,60,-1,59.08042393295421,0.7597880335228615,1.448799541812071,0.07888266142955616,0.012663133892047691,0,0,60,9,118,0,71.2139151096344
rl,20,1057,57,0,11,60,-1,66.9026962520882,0.5786518739558748,1.3309979379882424,0.06341031215161011,0.00964419789926458,0,0,60,11,116,0,68.35931253433228
greedy_ggcnn,20,1058,58,0,5,60,-1,46.50844339659494,0.7557783017025143,1.8662578196863568,0.08012621359753412,0.012596305028375238,0,0,60,5,78,1,82.03155493736267
random,20,1058,58,0,12,60,-1,68.1429806568511,0.7285096715744479,1.5613815788253156,0.08976603340225743,0.012141827859574131,0,0,60,12,116,0,75.21860122680664
topdown,20,1058,58,0,14,60,-1,76.30863528403323,0.345682357983401,0.9086115019817943,0.04429523880673765,0.005761372633056683,0,0,60,14,118,0,61.63853740692139
heuristic_augmented,20,1058,58,0,9,60,-1,58.31180554306691,0.45409722846648404,1.0496410656429178,0.08011226688967255,0.007568287141108067,0,0,60,9,118,0,64.22239923477173
rl,20,1058,58,0,14,60,-1,75.67309106780223,0.5134544660989023,0.9980556205228619,0.05594535890901496,0.008557574434981705,0,0,60,14,114,0,64.24926686286926
greedy_ggcnn,20,1059,59,0,3,60,-1,41.02085879243329,1.0695706037833508,2.4014865698372447,0.08174197862236665,0.017826176729722514,0,0,60,3,86,1,83.35942387580872
random,20,1059,59,0,15,60,-1,75.64681057161593,0.5865947141920151,1.2367782306238186,0.0919917509344441,0.010113701968827847,0,2,58,15,118,1,58.78354001045227
topdown,20,1059,59,0,8,60,-1,55.68647846990627,0.4567607650468112,0.927400854492422,0.08040559723243998,0.007612679417446853,0,0,60,8,110,1,62.30312418937683
heuristic_augmented,20,1059,59,0,12,60,-1,68.6165189737279,0.39174051313602526,0.8798769590856056,0.04933235713907993,0.006529008552267087,0,0,60,12,116,0,68.48599529266357
rl,20,1059,59,0,13,60,-1,72.94163250244615,0.4791837487769181,1.007145243187048,0.07611598432995657,0.008261788772015829,0,2,58,13,116,0,61.5547456741333
